rumor_id,publish_date,rumor_type,article_title,article_content,search_expression,source,article_url
84363,2020-03-19,dread,辟谣侠盟丨献血使新冠肺炎康复者更衰弱？,下面我们从捐献者的选择、捐献前的检查、血浆采集过程和捐献者献浆后身体恢复等几方面，来了解捐献血浆是否会影响康复者的健康。综上所述，严格的献浆条件、体格检查、血液检测和全封闭管道采集保证了血浆捐献者在捐献血浆后的身体健康，同时也保证了接受血浆输注患者的安全。,献血+康复者+衰弱,0,https://moment.rednet.cn/content/2020/03/19/6873937.html
84391,2020-03-20,dread,谣言：钟南山说新冠肺炎治愈后遗症会拖累后半生,网传消息：近日，有消息称，钟南山警告，“这场瘟疫比17年前的非典更严重，用的药副作用更大。一旦染上，就算治愈了，后遗症也会拖累后半生。”,(治愈|痊愈|治好)+后遗症,头条辟谣,http://toutiao.com/group/6806112033373684235/
84406,2020-03-20,dread,出院复阳患者造成传染,据人民日报消息。北京大学第一医院感染疾病科主任王贵强：有一少部分确实通过基因测序的方法，测到了整个病毒基因序列，提示他可能是有传染性的，但从正在做病毒分离工作的团队那里，目前还没有从复阳人群里分离到病毒的报告，相关工作还在继续推动。,复阳+(传染|感染|传播|风险),人民日报,alipays://platformapi/startapp?appId=20000909&url=%2Fwww%2Fmsg.html%3FpublicId%3D2018060460336001%26msgId%3D2018060460336001aca6df0b-0fdc-4733-a5eb-607baae08593%26cardId%3D2018060460336001267fa48f-1f63-4fa2-9d93-0eee012f2ef0&sourceId=publicplatform
84413,2020-03-20,wish,谣言：胃酸对新型冠状病毒抑制作用大,鉴定结果：谣言权威解读：目前，还不能排除新型冠状病毒经消化道传播的可能性。虽然胃液酸度较高，不利于大多数病菌存活，但食物在胃中停留时间有限，而且饮食还会稀释胃液，难免有“漏网之鱼”。,胃酸+(抑制|阻挡|遏制|抑制)+病毒,头条辟谣,http://toutiao.com/group/6806154047213535752/
84426,2020-03-20,dread,谣言:康复者恢复期血浆治疗，存在很大风险,,恢复期血浆+风险,科学辟谣,https://piyao.kepuchina.cn/h5/rumordetail?id=EyLg
84428,2020-03-20,wish,谣言：锌可以治疗新冠肺炎,鉴定结果：谣言权威解读：加拿大卑诗大学医学系教授及温哥华综合医院肠胃科医生吉田指出，事实并非如此，目前没有证据表明，锌可以治疗新型冠状病毒。,锌+治疗,头条辟谣,http://toutiao.com/group/6806173022668456461/
84440,2020-03-20,wish,谣言：研究表明新冠病毒感染一次终身免疫,网传消息：近日，有消息称，研究表明新冠病毒感染一次终身免疫，所以可以让一部分人感染轻症新冠病毒，来获得对新冠肺炎的群体免疫，以这种方式来控制新冠病毒。,终身免疫,头条辟谣,http://toutiao.com/group/6806206456598102532/
84454,2020-03-21,wish,谣言：红糖、生姜、大葱大蒜熬水喝不会感染新冠病毒,红糖，即赤砂糖，性甘、温，归肝、脾、胃经，具有补脾缓肝、活血散瘀的作用，可用于治疗风寒感冒，脘腹冷痛，月经不调，产后恶露不绝，喘嗽烦热，妇人血虚，食即吐逆等。,红糖+生姜+(感染|预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),头条辟谣,http://toutiao.com/group/6806575487490458123/
84472,2020-03-21,wish,用于牛的冠状病毒疫苗可预防新冠？答案：不能,【用于牛的冠状病毒疫苗可预防新冠？答案：不能】法新社3月20日发布一条辟谣信息，宣布用于动物的冠状病毒疫苗无法用于遏制引发此次疫情的新冠状病毒。据悉，一张用于母牛的疫苗照片近日在Facebook等社交网络广泛传播，由于该疫苗被标注用于防治冠状病毒（Coronavirus），故而引发关注。法新社在信息中表示，这支名为ScourGuard 4K的疫苗用于帮助怀孕的母牛预防腹泻，无法用于人体预防此次新冠状病毒疫情，冠状病毒是一个可以感染不同物种的巨大家族。 法国,牛的冠状病毒疫苗,微博辟谣,https://www.weibo.com/1866405545/IzGM51gkc
84488,2020-03-22,dread,谣言：新冠患者出现咳嗽发烧症状时，肺部已呈50%纤维化,80%的冠状病毒患者都是轻症患者，当新冠肺炎患者初期出现咳嗽、喉咙痛、发烧和肌肉疼痛等症状时，多在1周后自行恢复。,咳嗽+50%+纤维化,头条辟谣,http://toutiao.com/group/6806969258359128584/
84489,2020-03-22,wish,谣言：牛粪和牛尿可以预防新冠病毒,鉴定结果：谣言权威解读：近日，印度专家紧急辟谣，表示牛粪和牛尿可以预防新冠病毒系谣言。虽然许多印度人认为牛是神圣的动物，并认为牛尿可以用作药物甚至可能治愈癌症，但它肯定不能治愈冠状病毒。,(牛粪|牛尿)+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),头条辟谣,http://toutiao.com/group/6806945571673211405/
84511,2020-03-22,dread,尚无定论：新冠肺炎患者服用布洛芬导致病情恶化,网传消息：近日，有消息称，英国一名疑似感染者，吃退烧药布洛芬后导致症状加重，因此新冠肺炎患者服用布洛芬导致病情恶化。,布洛芬+恶化,头条辟谣,http://toutiao.com/group/6806860297945481742/
84542,2020-03-23,wish,【假影片】澳洲研究香蕉能破坏冠状病毒的组织？剪辑影片谣言,最近 LINE 流传一段谣言影片，讯息描述「冠状病毒也怕香蕉」、「澳洲的研究，香蕉的成份能破坏新冠病毒的组织」的内容，画面则是有国外主播报导加上后面的香蕉影片剪辑片段。事实上这是移,(澳大利亚|澳洲)+香蕉+(破坏|预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),MyGoPen,https://tw.news.yahoo.com/%E5%81%87%E5%BD%B1%E7%89%87-%E6%BE%B3%E6%B4%B2%E7%A0%94%E7%A9%B6%E9%A6%99%E8%95%89%E8%83%BD%E7%A0%B4%E5%A3%9E%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%9A%84%E7%B5%84%E7%B9%94-%E5%89%AA%E8%BC%AF%E5%BD%B1%E7%89%87%E8%AC%A0%E8%A8%80-054035050.html
84622,2020-03-25,wish,酵素可预防新冠肺炎？不能！,明医识药·“疫”真相丨酵素可预防新冠肺炎？,酵素+(防范|预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀菌|消毒),微博辟谣,https://www.weibo.com/1866405545/IArzNep6D
84638,2020-03-25,wish,谣言:抗病毒药阿昔洛韦能有效预防新冠肺炎,,阿昔洛韦+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),科学辟谣,https://piyao.kepuchina.cn/h5/rumordetail?id=prDX
84653,2020-03-25,wish,室温越高越可以预防新冠肺炎？,,室温+越高,光明网,http://www.piyao.org.cn/2020-03/25/c_1210529192.htm
84658,2020-03-25,dread,谣言：国外疫情蔓延，空气中的病毒会导致我国疫情卷土重来,网传消息：新冠疫情在国内逐步得到控制，而国外却正处于爆发和蔓延，虽然和我们相隔较远，但病毒存在空气汇总的情况，而空气又是流动的，于是就有人担心“空气中的病毒会影响到我国，导致疫情卷土重来”。,疫情+空气+病毒+(卷土重来|重新爆发|新一轮|反弹),头条辟谣,http://toutiao.com/group/6808086102876881415/
84662,2020-03-25,wish,免疫增强剂可预防新冠肺炎？,,免疫增强剂,中国药学会科普官方微信公众号,http://www.piyao.org.cn/2020-03/25/c_1210529846.htm
84674,2020-03-25,wish,病毒灵可预防新冠肺炎？谣言，别信！,病毒灵可预防新冠肺炎？谣言，别信！,病毒灵+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),微博辟谣,https://www.weibo.com/1866405545/IAig8meFV
84749,2020-03-27,wish,低温可冻死新冠病毒？,,(低温|冷+冻死),中国药学会科普官方微信公众号,http://www.piyao.org.cn/2020-03/27/c_1210533106.htm
84788,2020-03-28,dread,谣言：WHO权威专家：中国新冠疫情二次爆发将是大概率事件,在采访中，布鲁斯·艾尔沃德认为中国新冠肺炎疫情有出现反复的可能性，但并未表示中国大概率会遭遇新冠肺炎疫情二次爆发，文章《WHO权威专家艾尔沃德：中国新冠疫情二次爆发将是大概率事件！》的表述并不准确。,二次爆发+中国,头条辟谣,http://toutiao.com/group/6809090707618267659/
84810,2020-03-29,wish,谣言：蛋白粉可预防新冠肺炎,鉴定结果：谣言权威解读：网传消息不实。蛋白粉是膳食营养补充剂，适用于蛋白营养不良的儿童、消耗性疾病或术前术后患者及健身者、运动员等。,蛋白粉+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),头条辟谣,http://toutiao.com/group/6809466866990318093/
84815,2020-03-29,dread,感染新冠需终身服药？谣言！,【谣言：感染新冠需终身服药】网传消息：网上出现了一些说法：新冠病毒感染像乙型肝炎一样，如果体内有新冠病毒特异性抗体就说明治愈了，如果没有抗体产生就会成为慢性携带者，就需终身服药。鉴定结果：谣言权威解读：南方医科大学南方医院感染内科主任侯金林告诉记者，网传说法是不科学的，新冠病毒与乙肝病毒是完全不同的。因为乙肝是一种慢性感染病，乙肝表面抗原抗体才会持续产生，以中和乙肝病毒的感染，从而保护患者免受病毒侵害。因此，如果检测不到抗体，则是由于病毒在不断复制，抗体在不断与其中和；但如果发现乙肝表面抗原抗体，则证明病毒已被抑制。新冠病毒是RNA病毒，没有上述乙肝病毒的特点，不能形成慢性感染，所以就不可能终身服药。正因为新冠病毒感染是个急性感染过程，患者通常感染病毒量较少，若患者自身抵抗力较强，通常14天内就可清除病毒，产生的新冠病毒抗体就能被检测到。然而，尽管新冠病毒抗体可以被检测出来，但体内可能仍还有少量病毒复制，不能说明患者不具备传染性，因此抗体出现并不能作为出院标准。（来源：生命时报）,终身服药+(新冠|冠状|新型冠状|肺炎|病毒),微博辟谣,https://www.weibo.com/1866405545/IASSwdfAW
84820,2020-03-29,wish,α-干扰素能预防新冠肺炎？不能！,明医识药·“疫”真相丨α-干扰素能预防新冠肺炎？,干扰素+干扰素+预防+(肺炎|新冠|新型冠状|冠状),微博辟谣,https://www.weibo.com/1866405545/IB35s9e3L
84832,2020-03-30,dread,猫会感染新型冠状病毒,3月28日消息，来自比利时列日市的一只猫在其主人确诊新冠肺炎后，出现了包括呼吸困难在内的典型感染症状，其新冠病毒检测结果呈阳性。对此，世卫组织表示尚无证据证明猫、狗等宠物会把病毒传染给人。,猫+人+(传染|感染|传播),环球网,alipays://platformapi/startapp?appId=20000909&url=%2Fwww%2Fmsg.html%3FpublicId%3D2018060460336001%26msgId%3D201806046033600107ebaf7f-56b6-4bb8-b5e7-2b517a35c0c2%26cardId%3D2018060460336001fe6df310-ff95-4e4a-9e19-4ff88ebb4902&sourceId=publicplatform
84873,2020-03-30,wish,用免洗手消毒液后用餐可不再洗手？,,免洗手消毒液后用餐可不再洗手,中国药学会科普官方微信公众号,http://www.piyao.org.cn/2020-03/30/c_1210536572.htm
84880,2020-03-31,dread,新冠病毒感染像乙型肝炎一样，需长期服药？,,终身服药,深圳新闻网、北京辟谣平台,http://www.piyao.org.cn/2020-03/31/c_1210538075.htm
84888,2020-03-31,dread,食用烘焙食品易感染新冠病毒？谣言！,【食用烘焙食品易感染新冠病毒？谣言！】 最近，一张图片在网上流转，说：“绝对不要食用烘焙食品，因为烘焙食品不可清洗，食用容易感染新冠病毒。”这张图片上，还加了世卫组织的标识。看似有鼻子有眼，但这是真的吗？当然不是！疫情发生以来，世卫组织和专家并没有发布任何与烘焙食品有关的公告。目前，也没有证据表明，烘焙食品容易被冠状病毒污染。请大家不要盲目相信一些所谓的“养生食谱”。  浙江卫视新闻中心的微博视频,烘焙食品+(易感染|容易),微博辟谣,https://www.weibo.com/1866405545/IBdg60NID
84931,2020-03-31,dread,冠状病毒病通过空气传播？,,空气+(传染|感染|传播),世界卫生组织官方微博,http://www.piyao.org.cn/2020-03/31/c_1210538065.htm
85023,2020-04-03,dread,无症状感染者会造成新一轮疫情暴发？,,无症状+(暴发|爆发),新华网,http://www.piyao.org.cn/2020-04/03/c_1210542810.htm
85055,2020-04-03,wish,谣言:戴口罩能绝对避免感染新冠病毒,,戴口罩+绝对避免+感染,科学辟谣,https://piyao.kepuchina.cn/h5/rumordetail?id=RJWV
85061,2020-04-03,dread,谣言：5G技术导致新冠病毒传播,网传消息：据美国科技网站HowtoGeek报道，有人称中国是第一个建设了10万座5G基站的国家，因此新冠病毒起源于中国，更有甚者认为新冠病毒疫苗其实是一种微型机器人，其目的是为了控制世界上的人口。,5G+传播,头条辟谣,http://toutiao.com/group/6811420865343783438/
85100,2020-04-05,wish,卡介苗能够抵御新冠病毒,卡介苗是预防儿童结核性脑膜炎和粟粒性结核的疫苗...,卡介苗+抵御,宾夕法尼亚大学医学院病理及实验医药系研究副教授,https://vp.fact.qq.com/article?id=3fb27989ffcb1dd6106ce2c4869b0faa
85117,2020-04-05,wish,84消毒液和洁厕灵混用可杀灭新冠病毒？不可混用！,明医识药·“疫”真相 | 84消毒液和洁厕灵混用可杀灭新冠病毒？（作者：中山大学附属第五医院 主管药师 匡乔婷 审核专家：北京大学第一医院 副主任药师 王宝新）,洁厕灵+84+可,微博辟谣,https://www.weibo.com/1866405545/IBYfnm1xo
85153,2020-04-06,dread,谣言：空中的杨柳絮中存在新冠病毒,网传消息：4月至5月上旬，杨柳絮纷飞，这白色絮状的绒毛，携带着种子，以风为媒，漫天飞散传播下一代。鉴定结果：谣言权威解读：根据现有的研究，没有证据证明杨柳絮中存在新冠病毒。,柳絮,头条辟谣,http://toutiao.com/group/6812524149852865031/
85209,2020-04-08,wish,谣言:日常消毒时所有的消毒剂都能有效杀灭新型冠状病毒,,所有消毒剂+有效,科学辟谣,https://piyao.kepuchina.cn/h5/rumordetail?id=VOyJ
85233,2020-04-08,wish,谣言:银离子抗菌液能杀灭新冠病毒,,银离子+(杀灭|预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),科学辟谣,https://piyao.kepuchina.cn/h5/rumordetail?id=DLOJ
85236,2020-04-08,dread,谣言：与新冠病毒携带者同乘电梯一定会被感染,网传消息：随着各地复工复产，商场、办公楼人员密集，有网友称与新冠病毒携带者同乘电梯一定会被感染。若与病毒携带者同乘电梯，可能会被其咳嗽、喷嚏、说话时的飞沫传染。,电梯+会被+(传染|感染|传播|风险),头条辟谣,http://toutiao.com/group/6813232266647437837/
85699,2020-04-05,dread,【14.7%的猫感染新冠？论文作者：仅限高风险来源样本，不要被误导和恐慌】@红星新闻  论文作者谈14.7%的猫感染新冠：仅限高风险来源样本，不要被误导和恐慌,,14.7+猫+(传染|感染|传播),捉谣记,https://www.weibo.com/6590980486/IBRP6yKdF
85870,2020-01-22,wish,【淡盐水可预防感染新型冠状病毒？专家：不靠谱】随着武汉新型冠状病毒的传播，今日有不少网友向@捉谣记 私信一张截图，问及截图中所指的“淡盐水可预防感染新型冠状病毒”是真是假。@捉谣记 在此告诉大家，专家已经出来辟谣了:该方法多用于治疗过敏性鼻炎、清洁口腔鼻腔等，对预防过敏性疾病效果明显，但是对病原微生物效果一般，所以网传内容并不靠谱。详戳>>网页链接,,淡盐水+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),捉谣记,https://www.weibo.com/6590980486/IqFLw5PlV
